# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 02 12:21:24 CST 2020 [seed=1577989241174]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
760000	-389505.82167039084	-188.49258614797537	-389317.32908424287	0.0853142148786649	4.87282276770579	2.406574976490769	3.4271867382229604	0.23476208144417846	0.26846808940842043	0.26111639924100183	0.23565342990639865	1.0	1.0	-389317.32908424287	0.0	-187.01513417890774
770000	-389503.2665438541	-186.51456539524247	-389316.75197845884	0.0847923336653725	4.902350200120043	2.0216435043425114	3.422352003781412	0.2368605114185586	0.2695952364723425	0.26387177834663367	0.2296724737624646	1.0	1.0	-389316.75197845884	0.0	-185.2130276270842
780000	-389490.01477624086	-186.5612066148704	-389303.45356962597	0.08481068736398084	4.895581521493762	2.0834452098658587	3.418417940946812	0.24017998462295295	0.2679435633900052	0.2619972449939477	0.22987920699309355	1.0	1.0	-389303.45356962597	0.0	-185.2308760752277
790000	-389437.72152631375	-187.1578169731676	-389250.5637093406	0.08427097269002382	4.872528120789218	2.282336598119493	3.3785286266668346	0.23739749859707743	0.2671313047022442	0.2613338912220106	0.23413730547866718	1.0	1.0	-389250.5637093406	0.0	-185.7497246283388
800000	-389431.45713058393	-187.0781710487948	-389244.37895953516	0.08624789503536887	4.924847037654505	2.096370602460494	3.425002650715623	0.2328144953634768	0.27240453671511183	0.26042327582850316	0.2343576920929077	1.0	1.0	-389244.37895953516	0.0	-185.7394479835968
810000	-389433.071863766	-187.17276573204447	-389245.89909803396	0.08590573821057229	4.939724973394057	1.9229439348173198	3.417476949139438	0.23899737691300105	0.27079953310129995	0.25713649968054025	0.23306659030515822	1.0	1.0	-389245.89909803396	0.0	-185.92291642106568
820000	-389424.7647255957	-186.06090527905096	-389238.70382031664	0.08478678133667349	4.888981817687976	1.9788109126053446	3.451384090333851	0.23643550297874694	0.27082155374416966	0.26018727910875317	0.23255566416832968	1.0	1.0	-389238.70382031664	0.0	-184.77106684093496
830000	-389378.7361892658	-189.94692373945588	-389188.78926552634	0.08620578161996943	4.9250581558032565	2.4959870795680446	3.388422181642255	0.23694252313045563	0.26995003305130383	0.2603897402299468	0.2327177035882932	1.0	1.0	-389188.78926552634	0.0	-188.44601312310806
840000	-389370.22261888866	-187.43738760918856	-389182.78523127944	0.08564347446886109	4.907182362413414	2.238129615490116	3.4532774795920314	0.23663732941024332	0.27101472803331367	0.2614543606063547	0.2308935819500879	1.0	1.0	-389182.78523127944	0.0	-186.02377241776477
850000	-389365.64091870363	-185.6067842035884	-389180.0341345	0.08488319265104509	4.871181878281335	1.7703181717261376	3.409485202717065	0.23637193869916104	0.2721632837595322	0.26161892100902356	0.22984585653228265	1.0	1.0	-389180.0341345	0.0	-184.44231537780652
860000	-389355.03379969724	-185.79844303449894	-389169.2353566627	0.08504508686479959	4.888572407017859	1.9835456402794587	3.4204501816792794	0.23751773348243052	0.2703655424093544	0.26087337056690524	0.23124335354130937	1.0	1.0	-389169.2353566627	0.0	-184.51656779341357
870000	-389368.720664492	-186.59337125200696	-389182.12729324	0.08581228278053517	4.91790160794793	2.1303730639105605	3.3987503539013835	0.2375039934558449	0.2688567695818089	0.2623808901898216	0.2312583467725242	1.0	1.0	-389182.12729324	0.0	-185.2473721664759
880000	-389370.1754540061	-187.61591512244692	-389182.5595388837	0.08510348273347242	4.897222271051014	1.6215685955313293	3.4483238983599556	0.23363419663620438	0.2732347313338716	0.25924481702462887	0.23388625500529467	1.0	1.0	-389182.5595388837	0.0	-186.52620120338364
890000	-389358.66920930386	-185.62334949446276	-389173.0458598094	0.084781411063464	4.890486563268195	1.9494203416545544	3.366750598605425	0.23563800265934637	0.2707117480515755	0.261410506612774	0.23223974267630368	1.0	1.0	-389173.0458598094	0.0	-184.37689913852395
900000	-389367.1181894445	-186.7260584720641	-389180.3921309724	0.08505158515040968	4.919189506234192	2.053199104374194	3.418559839049424	0.23533575115158267	0.2696136221660634	0.2621166503880127	0.2329339762943408	1.0	1.0	-389180.3921309724	0.0	-185.41030409345012
910000	-389297.5721055888	-185.3738763861298	-389112.19822920265	0.08461081369550696	4.855435407559452	2.073714055487909	3.4672038166267622	0.23539877334559176	0.27291028807814877	0.2605502296355748	0.2311407089406844	1.0	1.0	-389112.19822920265	0.0	-184.03191417884517
920000	-389293.6241747951	-186.31902240734763	-389107.30515238777	0.0849469343934944	4.882430881875685	2.151278210910026	3.4237770333752904	0.23353705428365484	0.27016928811663565	0.2612784651227857	0.23501519247692348	1.0	1.0	-389107.30515238777	0.0	-184.95485552877005
930000	-389293.1319014198	-186.39887524644263	-389106.7330261733	0.0863411298775626	4.917302796381787	1.981208885191535	3.4274664188311843	0.23354689253833674	0.2709079751029152	0.2623940350419334	0.23315109731681433	1.0	1.0	-389106.7330261733	0.0	-185.1158269278889
940000	-389295.28422259947	-185.6585302617812	-389109.6256923377	0.08502380722803471	4.851006542656337	2.1496512883465297	3.4784451725708387	0.23642761029294343	0.2717186051251551	0.25930615809156654	0.2325476264903347	1.0	1.0	-389109.6256923377	0.0	-184.27685920883587
950000	-389306.99839867087	-190.25032517157928	-389116.7480734993	0.0842861697601353	4.899090395338435	2.5486271447819164	3.4209714603117436	0.23520857314432303	0.2699072429539644	0.2633683574991287	0.23151582640258367	1.0	1.0	-389116.7480734993	0.0	-188.7176062557244
960000	-389287.1465253349	-185.68551400968698	-389101.46101132524	0.08480832348321758	4.876371812594214	1.9585728461080467	3.450194269601098	0.23419862294720845	0.2712556080337325	0.2602274982828621	0.2343182707361966	1.0	1.0	-389101.46101132524	0.0	-184.4063530675984
