gene,kme
Mcavernosa15546,0.324394774320078
Mcavernosa15582,0.509645923293735
Mcavernosa15704,0.316371126099772
Mcavernosa15735,0.208598692639022
Mcavernosa15792,0.562300348002072
Mcavernosa15791,0.562300348002072
Mcavernosa15887,0.708220823011155
Mcavernosa16017,0.598348350825423
Mcavernosa16042,0.41939918104688
Mcavernosa16255,0.183509640452733
Mcavernosa16298,0
Mcavernosa16345,0.778138706483573
Mcavernosa10288,0.376812068134817
Mcavernosa10289,0.376812068134817
Mcavernosa10349,0.308328623635938
Mcavernosa10350,0
Mcavernosa10407,0.310042852524856
Mcavernosa10464,0.0965290292658655
Mcavernosa10517,0.712936435494461
Mcavernosa10551,0.297793445192753
Mcavernosa10570,0.112022089491735
Mcavernosa10590,0.263895542058069
Mcavernosa10680,0.509135021709022
Mcavernosa10898,0.548985471342706
Mcavernosa10923,0
Mcavernosa10959,0.740793615894064
Mcavernosa11072,0
Mcavernosa11130,0.126483967068697
Mcavernosa11159,0.533490832879012
Mcavernosa11158,0.533490832879012
Mcavernosa11196,0.677841580202223
Mcavernosa11198,0.221986230014873
Mcavernosa11197,0.221986230014873
Mcavernosa09380,0.642073204317012
Mcavernosa09381,0.540985535479588
Mcavernosa09382,0.540985535479588
Mcavernosa09478,0.363953006136609
Mcavernosa09530,0.111968022587797
Mcavernosa09529,0.111968022587797
Mcavernosa09531,0.252508561046392
Mcavernosa09693,0.101489121035756
Mcavernosa09692,0.233276881625121
Mcavernosa09847,0.170937570466613
Mcavernosa10121,0.182329653355385
Mcavernosa10160,0.299699855024243
Mcavernosa10204,0.80185454936913
Mcavernosa10205,0.80185454936913
Mcavernosa20997,0.298657270120599
Mcavernosa21024,0.471614942144123
Mcavernosa21156,0.456312932237426
Mcavernosa21177,0.149254722391262
Mcavernosa21195,0.198463083420538
Mcavernosa21211,0.79613532143834
Mcavernosa21290,0.263325589773132
Mcavernosa21324,0
Mcavernosa21391,0
Mcavernosa21420,0
Mcavernosa21421,0
Mcavernosa21454,0
Mcavernosa21508,0.299017634878059
Mcavernosa21534,0.171094782627955
Mcavernosa21636,0.714500401613958
Mcavernosa21732,0
Mcavernosa21806,0.845955886930564
Mcavernosa26249,0.461225218950863
Mcavernosa26309,0.401796032422106
Mcavernosa26335,0
Mcavernosa26354,0.420685285529727
Mcavernosa26416,0.382677837320129
Mcavernosa26446,0
Mcavernosa26484,0
Mcavernosa26519,0.226811524489457
Mcavernosa26540,0.0848322612952901
Mcavernosa26659,0.264505796586713
Mcavernosa26743,0
Mcavernosa26741,0.227470314710177
Mcavernosa26761,0
Mcavernosa26806,0.812050293546845
Mcavernosa26947,0
Mcavernosa26980,0.149563165291311
Mcavernosa27015,0
Mcavernosa27080,0.186090886943961
Mcavernosa27079,0.186090886943961
Mcavernosa20101,0
Mcavernosa20332,0.24074274874568
Mcavernosa20347,0.553347833425688
Mcavernosa20364,0.407592440351583
Mcavernosa20441,0.307843838976341
Mcavernosa20447,0.429923539088305
Mcavernosa20536,0.509245032533072
Mcavernosa20537,0
Mcavernosa20584,0.412069512481032
Mcavernosa20648,0.572710004466692
Mcavernosa20735,0.229893198039182
Mcavernosa20750,0
Mcavernosa20800,0.18104496556418
Mcavernosa20837,0.371438607523085
Mcavernosa20874,0.082142579545233
Mcavernosa20903,0.139778965617606
Mcavernosa20913,0.284069115956667
Mcavernosa20929,0.0961329855848945
Mcavernosa17342,0.222568095354962
Mcavernosa17359,0.0940018704651519
Mcavernosa17402,0
Mcavernosa17422,0.251585702740342
Mcavernosa17456,0.720157836451786
Mcavernosa17472,0.414021438915582
Mcavernosa17526,0
Mcavernosa17586,0.226171853377916
Mcavernosa17623,0.59315346339324
Mcavernosa17668,0.48504361845168
Mcavernosa17690,0.420795158353723
Mcavernosa17701,0
Mcavernosa17748,0.226182006417871
Mcavernosa17856,0.223392166804423
Mcavernosa17909,0.478052669565809
Mcavernosa18024,0.128486165651006
Mcavernosa18023,0.128486165651006
Mcavernosa18067,0.121644361072261
Mcavernosa18146,0
Mcavernosa18145,0
Mcavernosa18161,0.606133092091267
Mcavernosa22783,0.318707707325627
Mcavernosa22796,0.0688454986500813
Mcavernosa22828,0
Mcavernosa22829,0
Mcavernosa22880,0
Mcavernosa22989,0
Mcavernosa23003,0.0961375982890348
Mcavernosa23153,0.217221660370086
Mcavernosa23206,0.256698410844688
Mcavernosa23204,0.348502073980461
Mcavernosa23205,0.348502073980461
Mcavernosa23252,0.410930453046017
Mcavernosa23264,0.86889681073725
Mcavernosa23288,0.389355930612469
Mcavernosa23308,0
Mcavernosa23309,0
Mcavernosa23335,0.131816624658527
Mcavernosa23336,0.131816624658527
Mcavernosa23418,0.297491646624119
Mcavernosa23519,0
Mcavernosa23552,0.334618314090036
