gene,kme
Mcavernosa18161,0.357381512022838
Mcavernosa22783,0.32715008304218
Mcavernosa22796,0
Mcavernosa22828,0.510612542183805
Mcavernosa22829,0.470159887124301
Mcavernosa22880,0.336904488979173
Mcavernosa22989,0.9238125743476
Mcavernosa23003,0
Mcavernosa23153,0
Mcavernosa23206,0.131884348132626
Mcavernosa23204,0
Mcavernosa23205,0.131884348132626
Mcavernosa23252,0.171029899938393
Mcavernosa23264,0
Mcavernosa23288,0
Mcavernosa23308,0.192293826372142
Mcavernosa23309,0.192293826372142
Mcavernosa23335,0
Mcavernosa23336,0
Mcavernosa23418,0
Mcavernosa23519,0
Mcavernosa23552,0
Mcavernosa23566,0.054903906471345
Mcavernosa23565,0
Mcavernosa00001,0.407356387109159
Mcavernosa00126,0.0547564250273423
Mcavernosa00290,0.364680318612072
Mcavernosa00442,0.267603583241848
Mcavernosa00443,0
Mcavernosa00672,0
Mcavernosa00671,0.674543249746514
Mcavernosa00773,0.372099102268707
Mcavernosa29476,0.112925105908635
Mcavernosa29498,0
Mcavernosa29510,0.0218128236989967
Mcavernosa29527,0.158759400236278
Mcavernosa29542,0.118340295459203
Mcavernosa29618,0
Mcavernosa29648,0.353657556460073
Mcavernosa29680,0
Mcavernosa29851,0
Mcavernosa29913,0
Mcavernosa29922,0
Mcavernosa29965,0
Mcavernosa29982,0.168037089875642
Mcavernosa30033,0.165413952750987
Mcavernosa30075,0
Mcavernosa30089,0.390719938133058
Mcavernosa30097,0
Mcavernosa25379,0
Mcavernosa25380,0
Mcavernosa25430,0
Mcavernosa25447,0
Mcavernosa25454,0
Mcavernosa25553,0
Mcavernosa25571,0
Mcavernosa25589,0
Mcavernosa25603,0.549582994464613
Mcavernosa25613,0
Mcavernosa25615,0
Mcavernosa25654,0.114497730327895
Mcavernosa25686,0.331355873221882
Mcavernosa25705,0
Mcavernosa25751,0.344385906739397
Mcavernosa25805,0.392596625719604
Mcavernosa25810,0.13671248474976
Mcavernosa25835,0
Mcavernosa25966,0
Mcavernosa25967,0
Mcavernosa25968,0
Mcavernosa26052,0
Mcavernosa26058,0
Mcavernosa26060,0.224843462235697
Mcavernosa26129,0.128018490565322
