gene,kme
Mcavernosa27566,0.345271612460993
Mcavernosa27614,0.10323006987848
Mcavernosa27657,0.253923164363566
Mcavernosa27787,0
Mcavernosa30160,0
Mcavernosa30232,0.228125172145109
Mcavernosa30286,0
Mcavernosa30338,0
Mcavernosa30418,0.232923413093161
Mcavernosa30526,0.342723290928066
Mcavernosa30548,0
Mcavernosa30619,0
Mcavernosa30627,0.214508974077497
Mcavernosa30640,0
Mcavernosa30715,0.0921509789765078
Mcavernosa34495,0.136385315320373
Mcavernosa34771,0
Mcavernosa34793,0
Mcavernosa34811,0
Mcavernosa34923,0.451398257853692
Mcavernosa35076,0
Mcavernosa28928,0
Mcavernosa28950,0
Mcavernosa28979,0.174566991209575
Mcavernosa28998,0
Mcavernosa29050,0
Mcavernosa29145,0.316158176925238
Mcavernosa33973,0
Mcavernosa34040,0.621972170671799
Mcavernosa34113,0.10569228940121
Mcavernosa34143,0
Mcavernosa34168,0
Mcavernosa34360,0.162009110585349
Mcavernosa34430,0.114944626175102
Mcavernosa33225,0.239312456383804
Mcavernosa33242,0.520282532560624
Mcavernosa33320,0
Mcavernosa33584,0
Mcavernosa33638,0.170375401009913
Mcavernosa33742,0.230201066136665
Mcavernosa32519,0
Mcavernosa32583,0
Mcavernosa32628,0.347985954063331
Mcavernosa32764,0
Mcavernosa32758,0
Mcavernosa32799,0.108308571263504
Mcavernosa32805,0
Mcavernosa32948,0.176574026619399
Mcavernosa33024,0.318183642778776
Mcavernosa33040,0.196144692471216
Mcavernosa33182,0.167190289910935
Mcavernosa33204,0.0924638448837462
Mcavernosa01698,0.629456588948473
Mcavernosa01855,0.647362735067082
Mcavernosa35164,0.587215251030866
Mcavernosa35204,0
Mcavernosa03882,0.886154046974032
Mcavernosa03984,0.745848557622814
Mcavernosa07230,0.62584144185412
Mcavernosa07663,0.574479354701292
Mcavernosa07662,0.574479354701292
Mcavernosa07770,0.743619551590577
Mcavernosa24728,0.935645169119321
Mcavernosa24868,0.75870797287786
Mcavernosa24944,0.257294509355698
Mcavernosa24945,0.474724844979149
Mcavernosa16833,0.251470082619247
Mcavernosa16923,0.807143033620074
Mcavernosa16994,0.695355803394181
Mcavernosa16995,0.288416262789325
Mcavernosa17062,0.552618808100189
Mcavernosa17234,0.377517581405458
Mcavernosa02167,0.365397557246004
Mcavernosa02238,0.541378205043923
Mcavernosa02490,0.354171308026344
Mcavernosa02746,0.634754690009473
Mcavernosa02827,0
Mcavernosa03028,0.662771815124989
Mcavernosa03157,0.690826223181207
Mcavernosa30792,0.728668876079925
