# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Oct 25 14:44:56 CDT 2019 [seed=1572032659339]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
10000	-236314.1982752359	-622.3965769476338	-235691.80169828827	5.402953268083166	312.0230885918213	152.08889111545272	3.7250246964999927	0.2227935340710563	0.2540441153976124	0.28431013174011405	0.2388522187912171	0.02	0.02	-235691.80169828827	0.0	-616.6749488751316
11000	-236065.08297615458	-622.691748482236	-235442.39122767234	5.12355531545125	313.25172114541556	139.69969003328035	3.7389086277260484	0.2227935340710563	0.2540441153976124	0.28431013174011405	0.2388522187912171	0.02	0.019999999999999993	-235442.39122767234	0.0	-617.0506156342145
12000	-235753.56538124933	-622.9668366640324	-235130.5985445853	4.915711864584366	311.7923207818368	133.9943292314581	3.7767937043160527	0.2243069159192349	0.2540441153976124	0.28279674989193543	0.2388522187912171	0.02	0.019999999999999987	-235130.5985445853	0.0	-617.3552302515028
13000	-235581.06674943384	-625.6025967189596	-234955.46415271488	4.854186514821674	311.5526202028688	173.28822920482042	3.7112603495222007	0.2243069159192349	0.2570238888885807	0.2843652348625146	0.23430396032966966	0.02	0.02000000000000001	-234955.46415271488	0.0	-619.7549215803741
14000	-235420.41425532944	-621.2688571737234	-234799.14539815573	4.703203314997132	305.3053549346189	130.51230266159965	3.7112603495222007	0.22202290417300816	0.24967273963372777	0.2843652348625146	0.24393912133074935	0.02	0.019999999999999997	-234799.14539815573	0.0	-615.7046708124689
15000	-235271.72590116793	-622.9853891658562	-234648.74051200208	4.719387388556805	306.9612601731199	120.5764307371188	3.7384275625690075	0.221519240759839	0.2546711024710784	0.28299843333258184	0.24081122343650063	0.02	0.019999999999999993	-234648.74051200208	0.0	-617.4916224538985
16000	-235082.04121391	-622.74742205706	-234459.29379185295	4.641842315324255	306.51357675502527	124.32118000469667	3.7384275625690075	0.221519240759839	0.2546711024710784	0.28367783740847585	0.24013181936060665	0.02	0.019999999999999983	-234459.29379185295	0.0	-617.223070798692
17000	-234898.7494275078	-622.8686417844809	-234275.88078572333	4.584276871640449	306.37332336471206	136.4418406822461	3.7384275625690075	0.221519240759839	0.2546711024710784	0.2829093865519236	0.24090027021715887	0.02	0.019999999999999987	-234275.88078572333	0.0	-617.2512604561184
18000	-234857.93074370138	-624.4649075185781	-234233.4658361828	4.60692183293859	308.91658183470923	155.4495633715222	3.7384275625690075	0.221519240759839	0.2546711024710784	0.2829093865519236	0.24090027021715887	0.02	0.019999999999999997	-234233.4658361828	0.0	-618.7171033107592
19000	-234665.6958290224	-625.386425678741	-234040.30940334368	4.588866246125555	308.14860136534213	117.44561602852282	3.7384275625690075	0.22146940584313632	0.257714095882918	0.2834300524947358	0.23738644577920975	0.02	0.02000000000000002	-234040.30940334368	0.0	-619.9189674144903
